date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20100425,380,1,593171,10,2,N,0
20100510,380,1,593171,10,2,N,0
20100511,380,1,593171,10,2,N,0
20100517,380,1,593171,10,2,N,0
20100525,380,1,593171,10,2,N,0
20100527,380,1,593171,10,2,N,0
20100531,380,1,593171,10,2,N,0
20100605,380,1,593171,10,16,N,0
20100606,380,1,593171,10,18,N,0
20100607,380,1,593171,10,16,N,0
20100608,380,1,593171,10,28,N,0
20100609,380,1,593171,10,8,N,0
20100610,380,1,593171,10,2,N,0
20100611,380,1,593171,10,10,N,0
20100612,380,1,593171,10,12,N,0
20100613,380,1,593171,10,14,N,0
20100614,380,1,593171,10,8,N,0
20100615,380,1,593171,10,8,N,0
20100616,380,1,593171,10,8,N,0
20100617,380,1,593171,10,16,N,0
20100618,380,1,593171,10,8,N,0
20100619,380,1,593171,10,10,N,0
20100620,380,1,593171,10,4,N,0
20100621,380,1,593171,10,2,N,0
20100622,380,1,593171,10,2,N,0
20100623,380,1,593171,10,2,N,0
20100624,380,1,593171,10,8,N,0
20100625,380,1,593171,10,4,N,0
20100626,380,1,593171,10,12,N,0
20100627,380,1,593171,10,4,N,0
20100628,380,1,593171,10,2,N,0
20100629,380,1,593171,10,14,N,0
20100630,380,1,593171,10,16,N,0
20100702,380,1,593171,10,10,N,0
20100703,380,1,593171,10,16,N,0
20100704,380,1,593171,10,2,N,0
20100705,380,1,593171,10,8,N,0
20100706,380,1,593171,10,14,N,0
20100707,380,1,593171,10,4,N,0
20100708,380,1,593171,10,6,N,0
20100709,380,1,593171,10,4,N,0
20100710,380,1,593171,10,4,N,0
20100711,380,1,593171,10,2,N,0
20100712,380,1,593171,10,2,N,0
20100713,380,1,593171,10,6,N,0
20100714,380,1,593171,10,6,N,0
20100715,380,1,593171,10,2,N,0
20100716,380,1,593171,10,4,N,0
20100717,380,1,593171,10,6,N,0
20100718,380,1,593171,10,4,N,0
20100719,380,1,593171,10,6,N,0
20100721,380,1,593171,10,6,N,0
20100722,380,1,593171,10,22,N,0
20100723,380,1,593171,10,6,N,0
20100724,380,1,593171,10,10,N,0
20100725,380,1,593171,10,16,N,0
20100727,380,1,593171,10,4,N,0
20100728,380,1,593171,10,2,N,0
20100729,380,1,593171,10,2,N,0
20100730,380,1,593171,10,14,N,0
20100731,380,1,593171,10,4,N,0
20100801,380,1,593171,10,4,N,0
20100802,380,1,593171,10,2,N,0
20100808,380,1,593171,10,2,N,0
20100813,380,1,593171,10,6,N,0
20100815,380,1,593171,10,8,N,0
20100816,380,1,593171,10,4,N,0
20100817,380,1,593171,10,4,N,0
20100818,380,1,593171,10,2,N,0
20100819,380,1,593171,10,2,N,0
20100821,380,1,593171,10,2,N,0
20100822,380,1,593171,10,4,N,0
20100824,380,1,593171,10,2,N,0
20100825,380,1,593171,10,6,N,0
20100827,380,1,593171,10,6,N,0
20100828,380,1,593171,10,4,N,0
20100829,380,1,593171,10,2,N,0
20100830,380,1,593171,10,4,N,0
20100901,380,1,593171,10,2,N,0
20100903,380,1,593171,10,2,N,0
20100904,380,1,593171,10,2,N,0
20100906,380,1,593171,10,4,N,0
20100909,380,1,593171,10,6,N,0
20100910,380,1,593171,10,8,N,0
20100912,380,1,593171,10,4,N,0
20100913,380,1,593171,10,4,N,0
20100914,380,1,593171,10,2,N,0
20100915,380,1,593171,10,6,N,0
20100916,380,1,593171,10,2,N,0
20100917,380,1,593171,10,2,N,0
20100918,380,1,593171,10,2,N,0
20100919,380,1,593171,10,2,N,0
20100922,380,1,593171,10,2,N,0
20100923,380,1,593171,10,2,N,0
20100925,380,1,593171,10,6,N,0
20100926,380,1,593171,10,6,N,0
20100927,380,1,593171,10,6,N,0
20100928,380,1,593171,10,2,N,0
20101001,380,1,593171,10,2,N,0
20101003,380,1,593171,10,2,N,0
20101009,380,1,593171,10,2,N,0
20101017,380,1,593171,10,4,N,0
20101025,380,1,593171,10,2,N,0
20101028,380,1,593171,10,2,N,0
20101128,380,1,593171,10,2,N,0
20101206,380,1,593171,10,2,N,0
20101207,380,1,593171,10,20,N,0
20101208,380,1,593171,10,12,N,0
20101209,380,1,593171,10,24,N,0
20101210,380,1,593171,10,14,N,0
20101211,380,1,593171,10,2,N,0
20101212,380,1,593171,10,20,N,0
20101213,380,1,593171,10,6,N,0
20101214,380,1,593171,10,8,N,0
20101215,380,1,593171,10,6,N,0
20101216,380,1,593171,10,4,N,0
20101217,380,1,593171,10,4,N,0
20101218,380,1,593171,10,4,N,0
20101219,380,1,593171,10,12,N,0
20101220,380,1,593171,10,10,N,0
20101221,380,1,593171,10,6,N,0
20101222,380,1,593171,10,4,N,0
20101223,380,1,593171,10,4,N,0
20101224,380,1,593171,10,4,N,0
20101227,380,1,593171,10,8,N,0
20101228,380,1,593171,10,2,N,0
20101230,380,1,593171,10,6,N,0
20100130,383,1,593171,10,2,N,0
20100201,383,1,593171,10,2,N,0
20100215,383,1,593171,10,2,N,0
20100219,383,1,593171,10,2,N,0
20100223,383,1,593171,10,4,N,0
20100224,383,1,593171,10,2,N,0
20100228,383,1,593171,10,2,N,0
20100301,383,1,593171,10,2,N,0
20100409,383,1,593171,10,2,N,0
20100410,383,1,593171,10,2,N,0
20100414,383,1,593171,10,2,N,0
20100415,383,1,593171,10,2,N,0
20100428,383,1,593171,10,2,N,0
20100505,383,1,593171,10,2,N,0
20100509,383,1,593171,10,2,N,0
20100517,383,1,593171,10,2,N,0
20100528,383,1,593171,10,2,N,0
20100529,383,1,593171,10,2,N,0
20100611,383,1,593171,10,4,N,0
20100102,390,1,593171,10,4,N,0
20100103,390,1,593171,10,8,N,0
20100104,390,1,593171,10,4,N,0
20100105,390,1,593171,10,2,N,0
20100108,390,1,593171,10,2,N,0
20100109,390,1,593171,10,4,N,0
20100110,390,1,593171,10,10,N,0
20100111,390,1,593171,10,2,N,0
20100112,390,1,593171,10,2,N,0
20100113,390,1,593171,10,8,N,0
20100114,390,1,593171,10,14,N,0
20100116,390,1,593171,10,4,N,0
20100119,390,1,593171,10,2,N,0
20100120,390,1,593171,10,2,N,0
20100122,390,1,593171,10,2,N,0
20100123,390,1,593171,10,2,N,0
20100124,390,1,593171,10,8,N,0
20100126,390,1,593171,10,4,N,0
20100128,390,1,593171,10,4,N,0
20100131,390,1,593171,10,4,N,0
20100201,390,1,593171,10,2,N,0
20100202,390,1,593171,10,2,N,0
20100203,390,1,593171,10,2,N,0
20100204,390,1,593171,10,2,N,0
20100206,390,1,593171,10,4,N,0
20100209,390,1,593171,10,2,N,0
20100210,390,1,593171,10,2,N,0
20100213,390,1,593171,10,4,N,0
20100214,390,1,593171,10,4,N,0
20100217,390,1,593171,10,2,N,0
20100218,390,1,593171,10,6,N,0
20100219,390,1,593171,10,2,N,0
20100220,390,1,593171,10,4,N,0
20100221,390,1,593171,10,2,N,0
20100222,390,1,593171,10,6,N,0
20100223,390,1,593171,10,2,N,0
20100225,390,1,593171,10,2,N,0
20100226,390,1,593171,10,2,N,0
20100307,390,1,593171,10,2,N,0
20100311,390,1,593171,10,2,N,0
20100312,390,1,593171,10,2,N,0
20100320,390,1,593171,10,2,N,0
20100321,390,1,593171,10,2,N,0
20100324,390,1,593171,10,2,N,0
20100325,390,1,593171,10,2,N,0
20100326,390,1,593171,10,2,N,0
20100331,390,1,593171,10,4,N,0
20100402,390,1,593171,10,4,N,0
20100404,390,1,593171,10,2,N,0
20100406,390,1,593171,10,2,N,0
20100407,390,1,593171,10,2,N,0
20100410,390,1,593171,10,2,N,0
20100411,390,1,593171,10,2,N,0
20100416,390,1,593171,10,6,N,0
20100417,390,1,593171,10,4,N,0
20100418,390,1,593171,10,4,N,0
20100421,390,1,593171,10,2,N,0
20100423,390,1,593171,10,2,N,0
20100425,390,1,593171,10,2,N,0
20100429,390,1,593171,10,4,N,0
20100430,390,1,593171,10,2,N,0
20100502,390,1,593171,10,2,N,0
20100508,390,1,593171,10,2,N,0
20100525,390,1,593171,10,4,N,0
20100606,390,1,593171,10,14,N,0
20100607,390,1,593171,10,10,N,0
20100608,390,1,593171,10,28,N,0
20100609,390,1,593171,10,12,N,0
20100610,390,1,593171,10,14,N,0
20100611,390,1,593171,10,20,N,0
20100612,390,1,593171,10,16,N,0
20100613,390,1,593171,10,16,N,0
20100614,390,1,593171,10,4,N,0
20100615,390,1,593171,10,12,N,0
20100616,390,1,593171,10,2,N,0
20100617,390,1,593171,10,8,N,0
20100618,390,1,593171,10,10,N,0
20100619,390,1,593171,10,24,N,0
20100620,390,1,593171,10,16,N,0
20100621,390,1,593171,10,12,N,0
20100622,390,1,593171,10,4,N,0
20100623,390,1,593171,10,16,N,0
20100624,390,1,593171,10,8,N,0
20100625,390,1,593171,10,2,N,0
20100626,390,1,593171,10,8,N,0
20100627,390,1,593171,10,18,N,0
20100628,390,1,593171,10,14,N,0
20100629,390,1,593171,10,10,N,0
20100630,390,1,593171,10,24,N,0
20100702,390,1,593171,10,14,N,0
20100703,390,1,593171,10,8,N,0
20100704,390,1,593171,10,6,N,0
20100705,390,1,593171,10,8,N,0
20100706,390,1,593171,10,12,N,0
20100707,390,1,593171,10,18,N,0
20100708,390,1,593171,10,12,N,0
20100709,390,1,593171,10,6,N,0
20100710,390,1,593171,10,6,N,0
20100711,390,1,593171,10,6,N,0
20100712,390,1,593171,10,10,N,0
20100713,390,1,593171,10,2,N,0
20100714,390,1,593171,10,4,N,0
20100715,390,1,593171,10,2,N,0
20100716,390,1,593171,10,4,N,0
20100717,390,1,593171,10,8,N,0
20100718,390,1,593171,10,6,N,0
20100719,390,1,593171,10,6,N,0
20100720,390,1,593171,10,6,N,0
20100722,390,1,593171,10,6,N,0
20100724,390,1,593171,10,4,N,0
20100725,390,1,593171,10,2,N,0
20100728,390,1,593171,10,12,N,0
20100730,390,1,593171,10,4,N,0
20100731,390,1,593171,10,2,N,0
20100801,390,1,593171,10,6,N,0
20100802,390,1,593171,10,2,N,0
20100804,390,1,593171,10,2,N,0
20100805,390,1,593171,10,8,N,0
20100806,390,1,593171,10,4,N,0
20100807,390,1,593171,10,2,N,0
20100808,390,1,593171,10,6,N,0
20100809,390,1,593171,10,2,N,0
20100810,390,1,593171,10,2,N,0
20100812,390,1,593171,10,2,N,0
20100814,390,1,593171,10,2,N,0
20100815,390,1,593171,10,4,N,0
20100817,390,1,593171,10,2,N,0
20100818,390,1,593171,10,2,N,0
20100819,390,1,593171,10,6,N,0
20100820,390,1,593171,10,12,N,0
20100821,390,1,593171,10,4,N,0
20100822,390,1,593171,10,4,N,0
20100823,390,1,593171,10,8,N,0
20100824,390,1,593171,10,2,N,0
20100825,390,1,593171,10,4,N,0
20100828,390,1,593171,10,2,N,0
20100829,390,1,593171,10,2,N,0
20100909,390,1,593171,10,4,N,0
20100912,390,1,593171,10,2,N,0
20100917,390,1,593171,10,2,N,0
20100918,390,1,593171,10,2,N,0
20100919,390,1,593171,10,2,N,0
20100922,390,1,593171,10,2,N,0
20100924,390,1,593171,10,4,N,0
20100925,390,1,593171,10,2,N,0
20100926,390,1,593171,10,6,N,0
20100928,390,1,593171,10,2,N,0
20100929,390,1,593171,10,2,N,0
20101001,390,1,593171,10,4,N,0
20101002,390,1,593171,10,4,N,0
20101003,390,1,593171,10,4,N,0
20101004,390,1,593171,10,2,N,0
20101006,390,1,593171,10,4,N,0
20101007,390,1,593171,10,4,N,0
20101009,390,1,593171,10,4,N,0
20101011,390,1,593171,10,2,N,0
20101017,390,1,593171,10,4,N,0
20101018,390,1,593171,10,2,N,0
20101019,390,1,593171,10,2,N,0
20101025,390,1,593171,10,2,N,0
20101028,390,1,593171,10,2,N,0
20101030,390,1,593171,10,2,N,0
20101031,390,1,593171,10,2,N,0
20101103,390,1,593171,10,2,N,0
20101105,390,1,593171,10,2,N,0
20101106,390,1,593171,10,4,N,0
20101107,390,1,593171,10,2,N,0
20101108,390,1,593171,10,2,N,0
20101120,390,1,593171,10,2,N,0
20101128,390,1,593171,10,2,N,0
20101129,390,1,593171,10,2,N,0
20101203,390,1,593171,10,2,N,0
20101205,390,1,593171,10,6,N,0
20101206,390,1,593171,10,2,N,0
20101207,390,1,593171,10,2,N,0
20101208,390,1,593171,10,8,N,0
20101209,390,1,593171,10,10,N,0
20101211,390,1,593171,10,2,N,0
20101212,390,1,593171,10,2,N,0
20101213,390,1,593171,10,4,N,0
20101214,390,1,593171,10,6,N,0
20101215,390,1,593171,10,6,N,0
20101216,390,1,593171,10,4,N,0
20101217,390,1,593171,10,2,N,0
20101219,390,1,593171,10,4,N,0
20101220,390,1,593171,10,6,N,0
20101222,390,1,593171,10,10,N,0
20101223,390,1,593171,10,14,N,0
20101226,390,1,593171,10,2,N,0
20101227,390,1,593171,10,2,N,0
20101228,390,1,593171,10,4,N,0
20101229,390,1,593171,10,4,N,0
20100108,398,1,593171,10,2,N,0
20100109,398,1,593171,10,2,N,0
20100110,398,1,593171,10,2,N,0
20100112,398,1,593171,10,2,N,0
20100114,398,1,593171,10,2,N,0
20100117,398,1,593171,10,4,N,0
20100118,398,1,593171,10,2,N,0
20100122,398,1,593171,10,2,N,0
20100123,398,1,593171,10,4,N,0
20100129,398,1,593171,10,2,N,0
20100203,398,1,593171,10,2,N,0
20100210,398,1,593171,10,4,N,0
20100326,398,1,593171,10,2,N,0
20100327,398,1,593171,10,2,N,0
20100328,398,1,593171,10,2,N,0
20100404,398,1,593171,10,2,N,0
20100409,398,1,593171,10,2,N,0
20100524,398,1,593171,10,2,N,0
20100620,398,1,593171,10,2,N,0
20100705,398,1,593171,10,2,N,0
20100828,398,1,593171,10,2,N,0
20100904,398,1,593171,10,2,N,0
20101208,398,1,593171,10,16,N,0
20101209,398,1,593171,10,10,N,0
20101210,398,1,593171,10,10,N,0
20101211,398,1,593171,10,10,N,0
20101212,398,1,593171,10,18,N,0
20101213,398,1,593171,10,4,N,0
20101214,398,1,593171,10,16,N,0
20101215,398,1,593171,10,4,N,0
20101216,398,1,593171,10,14,N,0
20101217,398,1,593171,10,6,N,0
20101218,398,1,593171,10,4,N,0
20101219,398,1,593171,10,2,N,0
20101222,398,1,593171,10,8,N,0
20101223,398,1,593171,10,4,N,0
20101224,398,1,593171,10,2,N,0
20101226,398,1,593171,10,2,N,0
20101227,398,1,593171,10,2,N,0
20101228,398,1,593171,10,2,N,0
20100106,401,1,593171,10,2,N,0
20100120,401,1,593171,10,2,N,0
20100122,401,1,593171,10,2,N,0
20100123,401,1,593171,10,2,N,0
20100128,401,1,593171,10,2,N,0
20100204,401,1,593171,10,2,N,0
20100213,401,1,593171,10,2,N,0
20100217,401,1,593171,10,2,N,0
20100220,401,1,593171,10,2,N,0
20100221,401,1,593171,10,2,N,0
20100223,401,1,593171,10,2,N,0
20100324,401,1,593171,10,2,N,0
20100412,401,1,593171,10,2,N,0
20100616,401,1,593171,10,4,N,0
20100617,401,1,593171,10,12,N,0
20100618,401,1,593171,10,14,N,0
20100619,401,1,593171,10,20,N,0
20100620,401,1,593171,10,18,N,0
20100621,401,1,593171,10,12,N,0
20100622,401,1,593171,10,8,N,0
20100623,401,1,593171,10,6,N,0
20100624,401,1,593171,10,16,N,0
20100625,401,1,593171,10,10,N,0
20100626,401,1,593171,10,6,N,0
20100627,401,1,593171,10,2,N,0
20100628,401,1,593171,10,4,N,0
20100629,401,1,593171,10,8,N,0
20100630,401,1,593171,10,6,N,0
20100702,401,1,593171,10,6,N,0
20100703,401,1,593171,10,2,N,0
20100704,401,1,593171,10,6,N,0
20100705,401,1,593171,10,2,N,0
20100708,401,1,593171,10,12,N,0
20100709,401,1,593171,10,12,N,0
20100710,401,1,593171,10,12,N,0
20100711,401,1,593171,10,8,N,0
20100712,401,1,593171,10,2,N,0
20100713,401,1,593171,10,8,N,0
20100714,401,1,593171,10,10,N,0
20100715,401,1,593171,10,14,N,0
20100716,401,1,593171,10,10,N,0
20100717,401,1,593171,10,8,N,0
20100718,401,1,593171,10,4,N,0
20100719,401,1,593171,10,4,N,0
20100720,401,1,593171,10,4,N,0
20100721,401,1,593171,10,4,N,0
20100723,401,1,593171,10,2,N,0
20100724,401,1,593171,10,4,N,0
20100725,401,1,593171,10,4,N,0
20100726,401,1,593171,10,12,N,0
20100727,401,1,593171,10,4,N,0
20100729,401,1,593171,10,2,N,0
20100730,401,1,593171,10,12,N,0
20100731,401,1,593171,10,4,N,0
20100802,401,1,593171,10,2,N,0
20100804,401,1,593171,10,2,N,0
20100806,401,1,593171,10,6,N,0
20100810,401,1,593171,10,4,N,0
20100811,401,1,593171,10,2,N,0
20100813,401,1,593171,10,4,N,0
20100814,401,1,593171,10,2,N,0
20100815,401,1,593171,10,4,N,0
20100824,401,1,593171,10,4,N,0
20100831,401,1,593171,10,2,N,0
20100905,401,1,593171,10,4,N,0
20100910,401,1,593171,10,2,N,0
20100911,401,1,593171,10,2,N,0
20100916,401,1,593171,10,2,N,0
20101008,401,1,593171,10,2,N,0
20101103,401,1,593171,10,2,N,0
20101217,401,1,593171,10,2,N,0
20100102,408,1,593171,10,2,N,0
20100103,408,1,593171,10,2,N,0
20100104,408,1,593171,10,6,N,0
20100105,408,1,593171,10,2,N,0
20100107,408,1,593171,10,2,N,0
20100108,408,1,593171,10,2,N,0
20100109,408,1,593171,10,2,N,0
20100110,408,1,593171,10,2,N,0
20100114,408,1,593171,10,4,N,0
20100117,408,1,593171,10,4,N,0
20100118,408,1,593171,10,6,N,0
20100120,408,1,593171,10,8,N,0
20100121,408,1,593171,10,4,N,0
20100122,408,1,593171,10,8,N,0
20100123,408,1,593171,10,6,N,0
20100124,408,1,593171,10,4,N,0
20100126,408,1,593171,10,4,N,0
20100127,408,1,593171,10,2,N,0
20100128,408,1,593171,10,4,N,0
20100131,408,1,593171,10,2,N,0
20100201,408,1,593171,10,6,N,0
20100204,408,1,593171,10,2,N,0
20100205,408,1,593171,10,2,N,0
20100206,408,1,593171,10,2,N,0
20100207,408,1,593171,10,4,N,0
20100208,408,1,593171,10,2,N,0
20100209,408,1,593171,10,2,N,0
20100211,408,1,593171,10,4,N,0
20100212,408,1,593171,10,2,N,0
20100213,408,1,593171,10,4,N,0
20100215,408,1,593171,10,2,N,0
20100217,408,1,593171,10,2,N,0
20100220,408,1,593171,10,4,N,0
20100223,408,1,593171,10,2,N,0
20100224,408,1,593171,10,4,N,0
20100225,408,1,593171,10,2,N,0
20100227,408,1,593171,10,8,N,0
20100228,408,1,593171,10,4,N,0
20100306,408,1,593171,10,2,N,0
20100307,408,1,593171,10,2,N,0
20100308,408,1,593171,10,2,N,0
20100309,408,1,593171,10,2,N,0
20100310,408,1,593171,10,4,N,0
20100311,408,1,593171,10,2,N,0
20100312,408,1,593171,10,2,N,0
20100313,408,1,593171,10,2,N,0
20100314,408,1,593171,10,4,N,0
20100315,408,1,593171,10,4,N,0
20100317,408,1,593171,10,2,N,0
20100319,408,1,593171,10,2,N,0
20100320,408,1,593171,10,4,N,0
20100321,408,1,593171,10,2,N,0
20100324,408,1,593171,10,4,N,0
20100325,408,1,593171,10,2,N,0
20100328,408,1,593171,10,6,N,0
20100329,408,1,593171,10,6,N,0
20100401,408,1,593171,10,2,N,0
20100402,408,1,593171,10,2,N,0
20100406,408,1,593171,10,6,N,0
20100407,408,1,593171,10,2,N,0
20100408,408,1,593171,10,2,N,0
20100411,408,1,593171,10,2,N,0
20100414,408,1,593171,10,2,N,0
20100416,408,1,593171,10,2,N,0
20100417,408,1,593171,10,2,N,0
20100418,408,1,593171,10,4,N,0
20100419,408,1,593171,10,2,N,0
20100421,408,1,593171,10,8,N,0
20100425,408,1,593171,10,6,N,0
20100426,408,1,593171,10,2,N,0
20100427,408,1,593171,10,2,N,0
20100428,408,1,593171,10,6,N,0
20100430,408,1,593171,10,6,N,0
20100501,408,1,593171,10,2,N,0
20100502,408,1,593171,10,2,N,0
20100504,408,1,593171,10,2,N,0
20100505,408,1,593171,10,6,N,0
20100507,408,1,593171,10,6,N,0
20100508,408,1,593171,10,2,N,0
20100604,408,1,593171,10,2,N,0
20100612,408,1,593171,10,2,N,0
20100613,408,1,593171,10,4,N,0
20100617,408,1,593171,10,2,N,0
20100621,408,1,593171,10,2,N,0
20100624,408,1,593171,10,2,N,0
20100625,408,1,593171,10,2,N,0
20100626,408,1,593171,10,8,N,0
20100627,408,1,593171,10,2,N,0
20100628,408,1,593171,10,2,N,0
20100630,408,1,593171,10,2,N,0
20100703,408,1,593171,10,4,N,0
20100709,408,1,593171,10,2,N,0
20100711,408,1,593171,10,2,N,0
20100712,408,1,593171,10,2,N,0
20100713,408,1,593171,10,2,N,0
20100714,408,1,593171,10,4,N,0
20100715,408,1,593171,10,2,N,0
20100716,408,1,593171,10,4,N,0
20100717,408,1,593171,10,12,N,0
20100718,408,1,593171,10,14,N,0
20100719,408,1,593171,10,8,N,0
20100720,408,1,593171,10,2,N,0
20100721,408,1,593171,10,12,N,0
20100722,408,1,593171,10,4,N,0
20100723,408,1,593171,10,2,N,0
20100724,408,1,593171,10,6,N,0
20100725,408,1,593171,10,4,N,0
20100727,408,1,593171,10,8,N,0
20100728,408,1,593171,10,4,N,0
20100729,408,1,593171,10,6,N,0
20100730,408,1,593171,10,10,N,0
20100731,408,1,593171,10,10,N,0
20100802,408,1,593171,10,6,N,0
20100804,408,1,593171,10,14,N,0
20100805,408,1,593171,10,2,N,0
20100806,408,1,593171,10,2,N,0
20100807,408,1,593171,10,2,N,0
20100808,408,1,593171,10,8,N,0
20100809,408,1,593171,10,4,N,0
20100811,408,1,593171,10,4,N,0
20100812,408,1,593171,10,4,N,0
20100813,408,1,593171,10,2,N,0
20100814,408,1,593171,10,6,N,0
20100815,408,1,593171,10,4,N,0
20100816,408,1,593171,10,4,N,0
20100817,408,1,593171,10,2,N,0
20100819,408,1,593171,10,4,N,0
20100825,408,1,593171,10,2,N,0
20100827,408,1,593171,10,2,N,0
20100828,408,1,593171,10,2,N,0
20100829,408,1,593171,10,2,N,0
20100831,408,1,593171,10,2,N,0
20100901,408,1,593171,10,2,N,0
20100906,408,1,593171,10,2,N,0
20100908,408,1,593171,10,2,N,0
20100909,408,1,593171,10,2,N,0
20100910,408,1,593171,10,2,N,0
20100911,408,1,593171,10,2,N,0
20100912,408,1,593171,10,2,N,0
20100913,408,1,593171,10,8,N,0
20100915,408,1,593171,10,2,N,0
20100918,408,1,593171,10,2,N,0
20100919,408,1,593171,10,2,N,0
20100920,408,1,593171,10,4,N,0
20100929,408,1,593171,10,4,N,0
20101001,408,1,593171,10,2,N,0
20101008,408,1,593171,10,2,N,0
20101009,408,1,593171,10,4,N,0
20101010,408,1,593171,10,2,N,0
20101017,408,1,593171,10,4,N,0
20101019,408,1,593171,10,6,N,0
20101021,408,1,593171,10,6,N,0
20101030,408,1,593171,10,2,N,0
20101112,408,1,593171,10,4,N,0
20101114,408,1,593171,10,2,N,0
20101119,408,1,593171,10,2,N,0
20101120,408,1,593171,10,4,N,0
20101122,408,1,593171,10,2,N,0
20101123,408,1,593171,10,2,N,0
20101211,408,1,593171,10,2,N,0
20101214,408,1,593171,10,2,N,0
20101219,408,1,593171,10,4,N,0
20101226,408,1,593171,10,4,N,0
20101231,408,1,593171,10,4,N,0
20100104,417,1,593171,10,2,N,0
20100106,417,1,593171,10,2,N,0
20100115,417,1,593171,10,2,N,0
20100119,417,1,593171,10,4,N,0
20100123,417,1,593171,10,2,N,0
20100125,417,1,593171,10,2,N,0
20100207,417,1,593171,10,2,N,0
20100223,417,1,593171,10,2,N,0
20100309,417,1,593171,10,2,N,0
20100313,417,1,593171,10,2,N,0
20100424,417,1,593171,10,2,N,0
20100611,417,1,593171,10,2,N,0
20100626,417,1,593171,10,4,N,0
20100627,417,1,593171,10,4,N,0
20100628,417,1,593171,10,2,N,0
20100629,417,1,593171,10,2,N,0
20100630,417,1,593171,10,8,N,0
20100702,417,1,593171,10,6,N,0
20100703,417,1,593171,10,2,N,0
20100705,417,1,593171,10,8,N,0
20100707,417,1,593171,10,2,N,0
20100708,417,1,593171,10,12,N,0
20100709,417,1,593171,10,2,N,0
20100710,417,1,593171,10,2,N,0
20100711,417,1,593171,10,2,N,0
20100713,417,1,593171,10,10,N,0
20100714,417,1,593171,10,6,N,0
20100715,417,1,593171,10,10,N,0
20100716,417,1,593171,10,2,N,0
20100717,417,1,593171,10,2,N,0
20100718,417,1,593171,10,4,N,0
20100719,417,1,593171,10,6,N,0
20100720,417,1,593171,10,6,N,0
20100721,417,1,593171,10,4,N,0
20100722,417,1,593171,10,4,N,0
20100723,417,1,593171,10,4,N,0
20100724,417,1,593171,10,2,N,0
20100725,417,1,593171,10,2,N,0
20100726,417,1,593171,10,4,N,0
20100729,417,1,593171,10,2,N,0
20100801,417,1,593171,10,2,N,0
20100804,417,1,593171,10,2,N,0
20100805,417,1,593171,10,6,N,0
20100806,417,1,593171,10,6,N,0
20100809,417,1,593171,10,2,N,0
20100814,417,1,593171,10,2,N,0
20100816,417,1,593171,10,2,N,0
20100819,417,1,593171,10,2,N,0
20100822,417,1,593171,10,2,N,0
20100828,417,1,593171,10,4,N,0
20100831,417,1,593171,10,4,N,0
20100902,417,1,593171,10,2,N,0
20100908,417,1,593171,10,2,N,0
20100910,417,1,593171,10,2,N,0
20100912,417,1,593171,10,2,N,0
20100913,417,1,593171,10,2,N,0
20100917,417,1,593171,10,2,N,0
20100930,417,1,593171,10,2,N,0
20101030,417,1,593171,10,2,N,0
20101210,417,1,593171,10,6,N,0
20101211,417,1,593171,10,12,N,0
20101212,417,1,593171,10,10,N,0
20101213,417,1,593171,10,2,N,0
20101214,417,1,593171,10,14,N,0
20101215,417,1,593171,10,6,N,0
20101217,417,1,593171,10,4,N,0
20101218,417,1,593171,10,2,N,0
20101219,417,1,593171,10,4,N,0
20101220,417,1,593171,10,4,N,0
20101221,417,1,593171,10,12,N,0
20101222,417,1,593171,10,8,N,0
20101223,417,1,593171,10,2,N,0
20101224,417,1,593171,10,6,N,0
20101226,417,1,593171,10,4,N,0
20101227,417,1,593171,10,4,N,0
20101228,417,1,593171,10,4,N,0
20101229,417,1,593171,10,8,N,0
20101230,417,1,593171,10,2,N,0
20101231,417,1,593171,10,4,N,0
20100105,418,1,593171,10,10,N,0
20100106,418,1,593171,10,6,N,0
20100110,418,1,593171,10,8,N,0
20100112,418,1,593171,10,4,N,0
20100116,418,1,593171,10,2,N,0
20100117,418,1,593171,10,2,N,0
20100118,418,1,593171,10,4,N,0
20100119,418,1,593171,10,4,N,0
20100120,418,1,593171,10,2,N,0
20100121,418,1,593171,10,4,N,0
20100122,418,1,593171,10,10,N,0
20100123,418,1,593171,10,4,N,0
20100124,418,1,593171,10,4,N,0
20100127,418,1,593171,10,2,N,0
20100131,418,1,593171,10,2,N,0
20100207,418,1,593171,10,4,N,0
20100211,418,1,593171,10,2,N,0
20100213,418,1,593171,10,4,N,0
20100214,418,1,593171,10,10,N,0
20100219,418,1,593171,10,4,N,0
20100221,418,1,593171,10,2,N,0
20100222,418,1,593171,10,8,N,0
20100225,418,1,593171,10,2,N,0
20100226,418,1,593171,10,2,N,0
20100227,418,1,593171,10,2,N,0
20100228,418,1,593171,10,2,N,0
20100301,418,1,593171,10,4,N,0
20100304,418,1,593171,10,4,N,0
20100305,418,1,593171,10,2,N,0
20100308,418,1,593171,10,2,N,0
20100309,418,1,593171,10,8,N,0
20100310,418,1,593171,10,2,N,0
20100311,418,1,593171,10,4,N,0
20100312,418,1,593171,10,2,N,0
20100313,418,1,593171,10,4,N,0
20100314,418,1,593171,10,8,N,0
20100315,418,1,593171,10,4,N,0
20100316,418,1,593171,10,2,N,0
20100317,418,1,593171,10,2,N,0
20100320,418,1,593171,10,2,N,0
20100321,418,1,593171,10,2,N,0
20100325,418,1,593171,10,6,N,0
20100326,418,1,593171,10,4,N,0
