date_,store,department,item,unit_price,quantity,on_promotion,promotion_type
20090819,326,1,593171,10,16,N,0
20090819,380,1,593171,10,16,N,0
20090819,315,1,593171,10,14,N,0
20090819,352,1,593171,10,10,N,0
20090819,442,1,593171,10,8,N,0
20090819,418,1,593171,10,6,N,0
20090819,362,1,593171,10,4,N,0
20090819,444,1,593171,10,4,N,0
20090819,390,1,593171,10,2,N,0
20090819,408,1,593171,10,2,N,0
20090819,671,1,593171,10,2,N,0
20090820,437,1,593171,10,26,N,0
20090820,401,1,593171,10,16,N,0
20090820,418,1,593171,10,14,N,0
20090820,613,1,593171,10,14,N,0
20090820,352,1,593171,10,12,N,0
20090820,671,1,593171,10,12,N,0
20090820,362,1,593171,10,10,N,0
20090820,380,1,593171,10,10,N,0
20090820,442,1,593171,10,10,N,0
20090820,326,1,593171,10,8,N,0
20090820,444,1,593171,10,8,N,0
20090820,315,1,593171,10,6,N,0
20090820,364,1,593171,10,6,N,0
20090820,398,1,593171,10,2,N,0
20090821,613,1,593171,10,20,N,0
20090821,418,1,593171,10,18,N,0
20090821,437,1,593171,10,14,N,0
20090821,442,1,593171,10,12,N,0
20090821,380,1,593171,10,10,N,0
20090821,326,1,593171,10,6,N,0
20090821,352,1,593171,10,6,N,0
20090821,401,1,593171,10,6,N,0
20090821,671,1,593171,10,6,N,0
20090821,390,1,593171,10,4,N,0
20090821,315,1,593171,10,2,N,0
20090821,362,1,593171,10,2,N,0
20090822,352,1,593171,10,28,N,0
20090822,442,1,593171,10,18,N,0
20090822,417,1,593171,10,14,N,0
20090822,444,1,593171,10,14,N,0
20090822,380,1,593171,10,12,N,0
20090822,418,1,593171,10,12,N,0
20090822,315,1,593171,10,8,N,0
20090822,401,1,593171,10,8,N,0
20090822,671,1,593171,10,8,N,0
20090822,362,1,593171,10,6,N,0
20090822,437,1,593171,10,6,N,0
20090822,613,1,593171,10,4,N,0
20090822,398,1,593171,10,2,N,0
20090823,671,1,593171,10,20,N,0
20090823,417,1,593171,10,16,N,0
20090823,380,1,593171,10,14,N,0
20090823,418,1,593171,10,14,N,0
20090823,613,1,593171,10,14,N,0
20090823,326,1,593171,10,12,N,0
20090823,444,1,593171,10,10,N,0
20090823,362,1,593171,10,8,N,0
20090823,364,1,593171,10,8,N,0
20090823,401,1,593171,10,8,N,0
20090823,437,1,593171,10,8,N,0
20090823,352,1,593171,10,6,N,0
20090823,442,1,593171,10,4,N,0
20090823,357,1,593171,10,2,N,0
20090823,408,1,593171,10,2,N,0
20090824,352,1,593171,10,14,N,0
20090824,380,1,593171,10,10,N,0
20090824,417,1,593171,10,10,N,0
20090824,442,1,593171,10,10,N,0
20090824,671,1,593171,10,10,N,0
20090824,418,1,593171,10,8,N,0
20090824,401,1,593171,10,6,N,0
20090824,444,1,593171,10,6,N,0
20090824,613,1,593171,10,6,N,0
20090824,437,1,593171,10,4,N,0
20090824,315,1,593171,10,2,N,0
20090824,362,1,593171,10,2,N,0
20090824,364,1,593171,10,2,N,0
20090825,417,1,593171,10,26,N,0
20090825,437,1,593171,10,10,N,0
20090825,401,1,593171,10,8,N,0
20090825,357,1,593171,10,6,N,0
20090825,362,1,593171,10,6,N,0
20090825,380,1,593171,10,6,N,0
20090825,613,1,593171,10,6,N,0
20090825,671,1,593171,10,6,N,0
20090825,315,1,593171,10,4,N,0
20090825,326,1,593171,10,4,N,0
20090825,418,1,593171,10,4,N,0
20090825,442,1,593171,10,4,N,0
20090825,444,1,593171,10,4,N,0
20090825,352,1,593171,10,2,N,0
20090826,315,1,593171,10,14,N,0
20090826,671,1,593171,10,14,N,0
20090826,401,1,593171,10,10,N,0
20090826,417,1,593171,10,10,N,0
20090826,437,1,593171,10,8,N,0
20090826,380,1,593171,10,6,N,0
20090826,442,1,593171,10,6,N,0
20090826,613,1,593171,10,6,N,0
20090826,352,1,593171,10,4,N,0
20090826,418,1,593171,10,4,N,0
20090826,326,1,593171,10,2,N,0
20090826,362,1,593171,10,2,N,0
20090826,364,1,593171,10,2,N,0
20090826,398,1,593171,10,2,N,0
20090826,408,1,593171,10,2,N,0
20090826,444,1,593171,10,2,N,0
20090827,418,1,593171,10,30,N,0
20090827,417,1,593171,10,24,N,0
20090827,437,1,593171,10,16,N,0
20090827,326,1,593171,10,14,N,0
20090827,401,1,593171,10,10,N,0
20090827,315,1,593171,10,8,N,0
20090827,352,1,593171,10,8,N,0
20090827,380,1,593171,10,6,N,0
20090827,442,1,593171,10,6,N,0
20090827,613,1,593171,10,6,N,0
20090827,357,1,593171,10,4,N,0
20090827,671,1,593171,10,4,N,0
20090827,362,1,593171,10,2,N,0
20090827,364,1,593171,10,2,N,0
20090827,444,1,593171,10,2,N,0
20090828,418,1,593171,10,34,N,0
20090828,417,1,593171,10,20,N,0
20090828,437,1,593171,10,18,N,0
20090828,401,1,593171,10,16,N,0
20090828,444,1,593171,10,16,N,0
20090828,380,1,593171,10,12,N,0
20090828,613,1,593171,10,12,N,0
20090828,442,1,593171,10,8,N,0
20090828,671,1,593171,10,8,N,0
20090828,326,1,593171,10,6,N,0
20090828,315,1,593171,10,4,N,0
20090828,362,1,593171,10,4,N,0
20090828,352,1,593171,10,2,N,0
20090828,357,1,593171,10,2,N,0
20090829,442,1,593171,10,36,N,0
20090829,437,1,593171,10,14,N,0
20090829,315,1,593171,10,12,N,0
20090829,613,1,593171,10,12,N,0
20090829,418,1,593171,10,8,N,0
20090829,444,1,593171,10,8,N,0
20090829,352,1,593171,10,6,N,0
20090829,671,1,593171,10,6,N,0
20090829,326,1,593171,10,4,N,0
20090829,362,1,593171,10,4,N,0
20090829,380,1,593171,10,4,N,0
20090829,417,1,593171,10,4,N,0
20090829,357,1,593171,10,2,N,0
20090829,364,1,593171,10,2,N,0
20090829,401,1,593171,10,2,N,0
20090830,613,1,593171,10,22,N,0
20090830,418,1,593171,10,18,N,0
20090830,442,1,593171,10,18,N,0
20090830,352,1,593171,10,16,N,0
20090830,364,1,593171,10,16,N,0
20090830,315,1,593171,10,10,N,0
20090830,401,1,593171,10,10,N,0
20090830,444,1,593171,10,10,N,0
20090830,417,1,593171,10,8,N,0
20090830,326,1,593171,10,4,N,0
20090830,671,1,593171,10,4,N,0
20090830,357,1,593171,10,2,N,0
20090830,437,1,593171,10,2,N,0
20090831,326,1,593171,8.58,12,N,0
20090831,444,1,593171,10,12,N,0
20090831,401,1,593171,10,10,N,0
20090831,671,1,593171,10,10,N,0
20090831,352,1,593171,10,6,N,0
20090831,417,1,593171,10,6,N,0
20090831,418,1,593171,10,6,N,0
20090831,442,1,593171,10,6,N,0
20090831,315,1,593171,10,4,N,0
20090831,437,1,593171,10,4,N,0
20090831,364,1,593171,10,2,N,0
20090831,380,1,593171,10,2,N,0
20090831,398,1,593171,10,2,N,0
20090831,613,1,593171,10,2,N,0
20090901,671,1,593171,10,4,N,0
20090902,442,1,593171,10,22,N,0
20090902,401,1,593171,10,10,N,0
20090902,418,1,593171,10,10,N,0
20090902,380,1,593171,10,8,N,0
20090902,437,1,593171,10,8,N,0
20090902,326,1,593171,10,6,N,0
20090902,444,1,593171,10,6,N,0
20090902,613,1,593171,10,6,N,0
20090902,671,1,593171,10,6,N,0
20090902,315,1,593171,10,4,N,0
20090902,352,1,593171,10,4,N,0
20090902,357,1,593171,10,2,N,0
20090902,408,1,593171,10,2,N,0
20090902,417,1,593171,10,2,N,0
20090903,418,1,593171,10,16,N,0
20090903,442,1,593171,10,16,N,0
20090903,417,1,593171,10,10,N,0
20090903,613,1,593171,10,8,N,0
20090903,315,1,593171,10,4,N,0
20090903,380,1,593171,10,4,N,0
20090903,437,1,593171,10,4,N,0
20090903,444,1,593171,10,4,N,0
20090903,326,1,593171,10,2,N,0
20090903,352,1,593171,10,2,N,0
20090903,364,1,593171,10,2,N,0
20090903,401,1,593171,10,2,N,0
20090903,671,1,593171,10,2,N,0
20090904,442,1,593171,10,16,N,0
20090904,315,1,593171,10,8,N,0
20090904,418,1,593171,10,8,N,0
20090904,613,1,593171,10,8,N,0
20090904,401,1,593171,10,6,N,0
20090904,437,1,593171,10,6,N,0
20090904,352,1,593171,10,4,N,0
20090904,417,1,593171,10,4,N,0
20090904,671,1,593171,10,4,N,0
20090904,326,1,593171,10,2,N,0
20090904,364,1,593171,10,2,N,0
20090904,444,1,593171,10,2,N,0
20090905,315,1,593171,10,12,N,0
20090905,671,1,593171,10,12,N,0
20090905,613,1,593171,10,10,N,0
20090905,442,1,593171,10,8,N,0
20090905,408,1,593171,10,4,N,0
20090905,417,1,593171,10,4,N,0
20090905,437,1,593171,10,4,N,0
20090905,326,1,593171,10,2,N,0
20090905,357,1,593171,10,2,N,0
20090905,364,1,593171,10,2,N,0
20090905,401,1,593171,10,2,N,0
20090905,418,1,593171,10,2,N,0
20090905,444,1,593171,10,2,N,0
20090906,380,1,593171,10,16,N,0
20090906,442,1,593171,10,14,N,0
20090906,315,1,593171,10,8,N,0
20090906,326,1,593171,10,8,N,0
20090906,613,1,593171,10,6,N,0
20090906,437,1,593171,10,4,N,0
20090906,444,1,593171,10,4,N,0
20090906,671,1,593171,10,4,N,0
20090906,357,1,593171,10,2,N,0
20090906,401,1,593171,10,2,N,0
20090906,418,1,593171,10,2,N,0
20090907,326,1,593171,10,8,N,0
20090907,442,1,593171,10,8,N,0
20090907,444,1,593171,10,8,N,0
20090907,315,1,593171,10,6,N,0
20090907,418,1,593171,10,6,N,0
20090907,671,1,593171,10,4,N,0
20090907,357,1,593171,10,2,N,0
20090907,380,1,593171,10,2,N,0
20090907,401,1,593171,10,2,N,0
20090907,417,1,593171,10,2,N,0
20090907,613,1,593171,10,2,N,0
20090908,380,1,593171,10,8,N,0
20090908,442,1,593171,10,6,N,0
20090908,315,1,593171,10,4,N,0
20090908,401,1,593171,10,4,N,0
20090908,417,1,593171,10,4,N,0
20090908,613,1,593171,10,4,N,0
20090908,364,1,593171,10,2,N,0
20090908,408,1,593171,10,2,N,0
20090908,418,1,593171,10,2,N,0
20090908,444,1,593171,10,2,N,0
20090909,442,1,593171,10,14,N,0
20090909,326,1,593171,10,6,N,0
20090909,352,1,593171,10,4,N,0
20090909,380,1,593171,10,4,N,0
20090909,401,1,593171,10,4,N,0
20090909,418,1,593171,10,4,N,0
20090909,437,1,593171,10,4,N,0
20090909,315,1,593171,10,2,N,0
20090909,364,1,593171,10,2,N,0
20090909,613,1,593171,10,2,N,0
20090909,671,1,593171,10,2,N,0
20090910,442,1,593171,10,12,N,0
20090910,671,1,593171,10,12,N,0
20090910,357,1,593171,10,6,N,0
20090910,401,1,593171,10,6,N,0
20090910,326,1,593171,10,4,N,0
20090910,362,1,593171,10,4,N,0
20090910,418,1,593171,10,4,N,0
20090910,380,1,593171,10,2,N,0
20090910,417,1,593171,10,2,N,0
20090910,437,1,593171,10,2,N,0
20090911,442,1,593171,10,18,N,0
20090911,418,1,593171,10,12,N,0
20090911,352,1,593171,10,10,N,0
20090911,401,1,593171,10,8,N,0
20090911,315,1,593171,10,6,N,0
20090911,357,1,593171,10,6,N,0
20090911,364,1,593171,10,6,N,0
20090911,671,1,593171,10,6,N,0
20090911,326,1,593171,10,4,N,0
20090911,417,1,593171,10,4,N,0
20090911,380,1,593171,10,2,N,0
20090911,444,1,593171,10,2,N,0
20090911,613,1,593171,10,2,N,0
20090912,442,1,593171,10,20,N,0
20090912,401,1,593171,10,8,N,0
20090912,380,1,593171,10,4,N,0
20090912,418,1,593171,10,4,N,0
20090912,437,1,593171,10,4,N,0
20090912,613,1,593171,10,4,N,0
20090912,315,1,593171,10,2,N,0
20090912,326,1,593171,10,2,N,0
20090912,352,1,593171,10,2,N,0
20090912,408,1,593171,10,2,N,0
20090912,417,1,593171,10,2,N,0
20090913,442,1,593171,10,16,N,0
20090913,401,1,593171,10,14,N,0
20090913,671,1,593171,10,12,N,0
20090913,444,1,593171,10,10,N,0
20090913,315,1,593171,10,2,N,0
20090913,326,1,593171,10,2,N,0
20090913,357,1,593171,10,2,N,0
20090913,380,1,593171,10,2,N,0
20090913,418,1,593171,10,2,N,0
20090913,437,1,593171,10,2,N,0
20090913,613,1,593171,10,2,N,0
20090914,357,1,593171,10,6,N,0
20090914,401,1,593171,10,6,N,0
20090914,442,1,593171,10,4,N,0
20090914,315,1,593171,10,2,N,0
20090914,408,1,593171,10,2,N,0
20090914,437,1,593171,10,2,N,0
20090914,444,1,593171,10,2,N,0
20090914,613,1,593171,10,2,N,0
20090914,671,1,593171,10,2,N,0
20090915,357,1,593171,10,16,N,0
20090915,442,1,593171,10,10,N,0
20090915,444,1,593171,10,6,N,0
20090915,364,1,593171,10,4,N,0
20090915,401,1,593171,10,4,N,0
20090915,671,1,593171,10,4,N,0
20090915,326,1,593171,10,2,N,0
20090915,390,1,593171,10,2,N,0
20090915,408,1,593171,10,2,N,0
20090915,437,1,593171,10,2,N,0
20090916,442,1,593171,10,14,N,0
20090916,380,1,593171,10,4,N,0
20090916,437,1,593171,10,4,N,0
20090916,315,1,593171,10,2,N,0
20090916,326,1,593171,10,2,N,0
20090916,357,1,593171,10,2,N,0
20090916,362,1,593171,10,2,N,0
20090916,401,1,593171,10,2,N,0
20090916,417,1,593171,10,2,N,0
20090916,418,1,593171,10,2,N,0
20090916,613,1,593171,10,2,N,0
20090917,442,1,593171,10,12,N,0
20090917,357,1,593171,10,8,N,0
20090917,380,1,593171,10,6,N,0
20090917,401,1,593171,10,6,N,0
20090917,326,1,593171,10,4,N,0
20090917,418,1,593171,10,4,N,0
20090917,444,1,593171,10,4,N,0
20090917,364,1,593171,10,2,N,0
20090917,437,1,593171,10,2,N,0
20090918,401,1,593171,10,10,N,0
20090918,442,1,593171,10,8,N,0
20090918,671,1,593171,10,8,N,0
20090918,418,1,593171,10,6,N,0
20090918,357,1,593171,10,4,N,0
20090918,315,1,593171,10,2,N,0
20090918,362,1,593171,10,2,N,0
20090918,417,1,593171,10,2,N,0
20090918,437,1,593171,10,2,N,0
20090918,613,1,593171,10,2,N,0
20090919,442,1,593171,10,12,N,0
20090919,357,1,593171,10,6,N,0
20090919,437,1,593171,10,4,N,0
20090919,444,1,593171,10,4,N,0
20090919,326,1,593171,10,2,N,0
20090919,401,1,593171,10,2,N,0
20090920,442,1,593171,10,28,N,0
20090920,418,1,593171,10,8,N,0
20090920,401,1,593171,10,6,N,0
20090920,444,1,593171,10,4,N,0
20090920,613,1,593171,10,4,N,0
20090920,315,1,593171,10,2,N,0
20090920,357,1,593171,10,2,N,0
20090920,362,1,593171,10,2,N,0
20090920,380,1,593171,10,2,N,0
20090920,671,1,593171,10,2,N,0
20090921,418,1,593171,10,8,N,0
20090921,315,1,593171,10,2,N,0
20090921,352,1,593171,10,2,N,0
20090921,362,1,593171,10,2,N,0
20090921,437,1,593171,10,2,N,0
20090921,442,1,593171,10,2,N,0
20090921,613,1,593171,10,2,N,0
20090921,671,1,593171,10,2,N,0
20090922,442,1,593171,10,12,N,0
20090922,418,1,593171,10,6,N,0
20090922,315,1,593171,10,4,N,0
20090922,401,1,593171,10,4,N,0
20090922,326,1,593171,10,2,N,0
20090922,357,1,593171,10,2,N,0
20090922,380,1,593171,10,2,N,0
20090923,613,1,593171,10,6,N,0
20090923,357,1,593171,10,4,N,0
20090923,418,1,593171,10,4,N,0
20090923,315,1,593171,10,2,N,0
20090923,401,1,593171,10,2,N,0
20090923,442,1,593171,10,2,N,0
20090923,444,1,593171,10,2,N,0
20090924,401,1,593171,10,10,N,0
20090924,315,1,593171,10,4,N,0
20090924,357,1,593171,10,4,N,0
20090924,418,1,593171,10,4,N,0
20090924,437,1,593171,10,4,N,0
20090924,442,1,593171,10,4,N,0
20090924,326,1,593171,10,2,N,0
20090924,364,1,593171,10,2,N,0
20090924,671,1,593171,10,2,N,0
20090925,401,1,593171,10,12,N,0
20090925,442,1,593171,10,6,N,0
20090925,444,1,593171,10,4,N,0
20090925,357,1,593171,10,2,N,0
20090925,380,1,593171,10,2,N,0
20090925,418,1,593171,10,2,N,0
20090926,442,1,593171,10,8,N,0
20090926,326,1,593171,10,6,N,0
20090926,357,1,593171,10,4,N,0
20090926,401,1,593171,10,4,N,0
20090926,418,1,593171,10,4,N,0
20090926,444,1,593171,10,4,N,0
20090926,380,1,593171,10,2,N,0
20090926,437,1,593171,10,2,N,0
20090927,352,1,593171,10,4,N,0
20090927,401,1,593171,10,4,N,0
20090927,357,1,593171,10,2,N,0
20090927,418,1,593171,10,2,N,0
20090927,442,1,593171,10,2,N,0
20090927,671,1,593171,10,2,N,0
20090928,442,1,593171,10,4,N,0
20090928,326,1,593171,10,2,N,0
20090928,352,1,593171,10,2,N,0
20090928,364,1,593171,10,2,N,0
20090928,401,1,593171,10,2,N,0
20090928,418,1,593171,10,2,N,0
20090929,418,1,593171,10,10,N,0
20090929,401,1,593171,10,8,N,0
20090929,442,1,593171,10,4,N,0
20090929,671,1,593171,10,4,N,0
20090929,326,1,593171,10,2,N,0
20090929,352,1,593171,10,2,N,0
20090929,364,1,593171,10,2,N,0
20090930,442,1,593171,10,10,N,0
20090930,437,1,593171,10,4,N,0
20090930,315,1,593171,10,2,N,0
20090930,352,1,593171,10,2,N,0
20090930,357,1,593171,10,2,N,0
20090930,417,1,593171,10,2,N,0
20090930,444,1,593171,10,2,N,0
20090930,613,1,593171,10,2,N,0
20091001,442,1,593171,10,8,N,0
20091001,401,1,593171,10,6,N,0
20091001,418,1,593171,10,6,N,0
20091001,352,1,593171,10,2,N,0
20091001,671,1,593171,10,2,N,0
20091002,442,1,593171,10,8,N,0
20091002,401,1,593171,10,6,N,0
20091002,362,1,593171,10,2,N,0
20091002,380,1,593171,10,2,N,0
20091002,398,1,593171,10,2,N,0
20091002,417,1,593171,10,2,N,0
20091002,671,1,593171,10,2,N,0
20091003,442,1,593171,10,14,N,0
20091003,364,1,593171,10,10,N,0
20091003,315,1,593171,10,4,N,0
20091003,326,1,593171,10,4,N,0
20091003,390,1,593171,10,4,N,0
20091003,352,1,593171,10,2,N,0
20091003,418,1,593171,10,2,N,0
20091004,401,1,593171,10,14,N,0
20091004,442,1,593171,10,4,N,0
20091004,326,1,593171,10,2,N,0
20091004,352,1,593171,10,2,N,0
20091004,364,1,593171,10,2,N,0
20091004,408,1,593171,10,2,N,0
20091004,418,1,593171,10,2,N,0
20091004,671,1,593171,10,2,N,0
20091005,418,1,593171,10,8,N,0
20091005,401,1,593171,10,6,N,0
20091005,380,1,593171,10,4,N,0
20091005,442,1,593171,10,4,N,0
20091005,326,1,593171,10,2,N,0
20091005,357,1,593171,10,2,N,0
20091005,444,1,593171,10,2,N,0
20091006,442,1,593171,10,10,N,0
20091006,315,1,593171,10,6,N,0
20091006,380,1,593171,10,2,N,0
20091006,401,1,593171,10,2,N,0
20091006,437,1,593171,10,2,N,0
20091006,444,1,593171,10,2,N,0
20091007,442,1,593171,10,16,N,0
20091007,326,1,593171,10,4,N,0
20091007,357,1,593171,10,2,N,0
20091007,364,1,593171,10,2,N,0
20091007,390,1,593171,10,2,N,0
20091007,401,1,593171,10,2,N,0
20091007,418,1,593171,10,2,N,0
20091008,442,1,593171,10,12,N,0
20091008,401,1,593171,10,2,N,0
20091008,437,1,593171,10,2,N,0
20091008,444,1,593171,10,2,N,0
20091009,442,1,593171,10,8,N,0
20091009,364,1,593171,10,4,N,0
20091009,326,1,593171,10,2,N,0
20091009,357,1,593171,10,2,N,0
20091009,401,1,593171,10,2,N,0
20091009,437,1,593171,10,2,N,0
20091010,442,1,593171,10,12,N,0
20091010,357,1,593171,10,6,N,0
20091010,352,1,593171,10,2,N,0
20091010,364,1,593171,10,2,N,0
20091010,444,1,593171,10,2,N,0
20091010,671,1,593171,10,2,N,0
20091011,418,1,593171,10,6,N,0
20091011,442,1,593171,10,6,N,0
20091011,401,1,593171,10,4,N,0
20091011,437,1,593171,10,4,N,0
20091011,315,1,593171,10,2,N,0
20091011,326,1,593171,10,2,N,0
20091012,442,1,593171,10,12,N,0
20091012,401,1,593171,10,4,N,0
20091012,418,1,593171,10,2,N,0
20091012,444,1,593171,10,2,N,0
20091012,671,1,593171,10,2,N,0
20091014,442,1,593171,10,18,N,0
20091014,315,1,593171,10,2,N,0
20091014,401,1,593171,10,2,N,0
20091014,444,1,593171,10,2,N,0
20091015,362,1,593171,10,4,N,0
20091015,442,1,593171,10,4,N,0
20091015,326,1,593171,10,2,N,0
20091015,357,1,593171,10,2,N,0
20091015,364,1,593171,10,2,N,0
20091015,418,1,593171,10,2,N,0
20091015,437,1,593171,10,2,N,0
20091016,357,1,593171,10,10,N,0
20091016,401,1,593171,10,8,N,0
20091016,442,1,593171,10,6,N,0
20091016,444,1,593171,10,6,N,0
20091016,326,1,593171,10,2,N,0
20091016,418,1,593171,10,2,N,0
20091017,442,1,593171,10,10,N,0
20091017,352,1,593171,10,6,N,0
20091017,444,1,593171,10,4,N,0
20091017,401,1,593171,10,2,N,0
20091017,418,1,593171,10,2,N,0
20091017,671,1,593171,10,2,N,0
20091018,442,1,593171,10,20,N,0
20091018,401,1,593171,10,12,N,0
20091018,418,1,593171,10,10,N,0
20091018,326,1,593171,10,2,N,0
20091018,352,1,593171,10,2,N,0
20091018,357,1,593171,10,2,N,0
20091018,362,1,593171,10,2,N,0
20091018,364,1,593171,10,2,N,0
20091018,380,1,593171,10,2,N,0
20091018,444,1,593171,10,2,N,0
20091019,401,1,593171,10,8,N,0
20091019,364,1,593171,6,2,N,0
20091019,390,1,593171,10,2,N,0
20091019,437,1,593171,10,2,N,0
20091019,442,1,593171,10,2,N,0
20091019,671,1,593171,10,2,N,0
20091020,442,1,593171,10,6,N,0
20091020,357,1,593171,10,4,N,0
20091020,418,1,593171,10,4,N,0
20091020,326,1,593171,10,2,N,0
20091020,362,1,593171,10,2,N,0
20091020,671,1,593171,10,2,N,0
20091021,442,1,593171,10,12,N,0
20091021,401,1,593171,10,4,N,0
20091021,326,1,593171,10,2,N,0
20091021,417,1,593171,10,2,N,0
20091021,444,1,593171,10,2,N,0
20091022,401,1,593171,10,8,N,0
20091022,418,1,593171,10,4,N,0
20091022,442,1,593171,10,4,N,0
20091022,444,1,593171,10,4,N,0
20091022,671,1,593171,10,4,N,0
20091023,442,1,593171,10,10,N,0
20091023,417,1,593171,10,6,N,0
20091023,418,1,593171,10,4,N,0
20091023,380,1,593171,10,2,N,0
20091023,401,1,593171,10,2,N,0
20091024,418,1,593171,10,6,N,0
20091024,437,1,593171,10,4,N,0
20091024,442,1,593171,10,2,N,0
20091025,442,1,593171,10,12,N,0
20091025,390,1,593171,10,4,N,0
20091025,401,1,593171,10,4,N,0
20091025,326,1,593171,10,2,N,0
20091025,437,1,593171,10,2,N,0
20091026,401,1,593171,10,4,N,0
20091026,442,1,593171,10,4,N,0
20091026,357,1,593171,10,2,N,0
20091026,380,1,593171,10,2,N,0
20091027,442,1,593171,10,6,N,0
20091027,326,1,593171,10,4,N,0
20091027,418,1,593171,10,4,N,0
20091027,362,1,593171,10,2,N,0
20091027,401,1,593171,10,2,N,0
20091028,380,1,593171,10,6,N,0
20091028,442,1,593171,10,6,N,0
20091028,671,1,593171,10,6,N,0
20091028,401,1,593171,10,2,N,0
20091029,442,1,593171,10,8,N,0
20091029,326,1,593171,10,2,N,0
20091029,364,1,593171,6,2,N,0
20091029,437,1,593171,10,2,N,0
20091030,326,1,593171,10,4,N,0
20091030,401,1,593171,10,2,N,0
20091030,442,1,593171,10,2,N,0
20091031,442,1,593171,10,10,N,0
20091031,401,1,593171,10,6,N,0
20091031,362,1,593171,10,4,N,0
20091031,364,1,593171,6,4,N,0
20091031,418,1,593171,10,4,N,0
20091031,326,1,593171,10,2,N,0
20091101,442,1,593171,10,8,N,0
20091101,362,1,593171,10,4,N,0
20091101,418,1,593171,10,4,N,0
20091101,380,1,593171,10,2,N,0
20091101,401,1,593171,10,2,N,0
20091101,437,1,593171,10,2,N,0
20091101,444,1,593171,10,2,N,0
20091102,401,1,593171,10,4,N,0
20091102,418,1,593171,10,4,N,0
20091102,442,1,593171,10,4,N,0
20091102,352,1,593171,10,2,N,0
20091103,442,1,593171,10,10,N,0
20091103,418,1,593171,10,4,N,0
20091103,362,1,593171,10,2,N,0
20091104,442,1,593171,10,8,N,0
20091104,418,1,593171,10,4,N,0
20091104,437,1,593171,10,4,N,0
20091104,401,1,593171,10,2,N,0
20091104,444,1,593171,10,2,N,0
20091105,401,1,593171,10,4,N,0
20091105,380,1,593171,10,2,N,0
20091105,417,1,593171,10,2,N,0
20091105,442,1,593171,10,2,N,0
20091105,671,1,593171,10,2,N,0
20091106,401,1,593171,10,6,N,0
20091106,408,1,593171,10,2,N,0
20091106,418,1,593171,10,2,N,0
20091107,364,1,593171,6,4,N,0
20091107,408,1,593171,10,4,N,0
20091107,418,1,593171,10,2,N,0
20091107,442,1,593171,10,2,N,0
20091107,444,1,593171,10,2,N,0
20091108,442,1,593171,10,12,N,0
20091108,671,1,593171,10,4,N,0
20091108,418,1,593171,10,2,N,0
20091108,437,1,593171,10,2,N,0
20091108,444,1,593171,10,2,N,0
20091109,442,1,593171,10,6,N,0
20091109,444,1,593171,10,4,N,0
20091109,380,1,593171,10,2,N,0
20091109,401,1,593171,10,2,N,0
20091110,442,1,593171,10,6,N,0
20091110,352,1,593171,10,2,N,0
20091110,364,1,593171,6,2,N,0
20091110,380,1,593171,10,2,N,0
20091110,401,1,593171,10,2,N,0
20091110,444,1,593171,10,2,N,0
20091110,671,1,593171,10,2,N,0
20091111,442,1,593171,10,6,N,0
20091111,357,1,593171,10,2,N,0
20091111,401,1,593171,10,2,N,0
20091111,418,1,593171,10,2,N,0
20091111,444,1,593171,10,2,N,0
20091112,442,1,593171,10,6,N,0
20091112,418,1,593171,10,4,N,0
20091112,444,1,593171,10,2,N,0
20091113,442,1,593171,10,8,N,0
20091113,444,1,593171,10,4,N,0
20091113,357,1,593171,10,2,N,0
20091113,364,1,593171,6,2,N,0
20091113,380,1,593171,10,2,N,0
20091114,442,1,593171,10,16,N,0
20091114,418,1,593171,10,2,N,0
20091115,442,1,593171,10,14,N,0
20091115,444,1,593171,10,4,N,0
20091115,315,1,593171,10,2,N,0
20091115,401,1,593171,10,2,N,0
20091115,437,1,593171,10,2,N,0
20091116,442,1,593171,10,12,N,0
20091116,444,1,593171,10,6,N,0
20091117,442,1,593171,10,8,N,0
20091117,364,1,593171,6,2,N,0
20091117,418,1,593171,10,2,N,0
20091118,442,1,593171,10,12,N,0
20091118,362,1,593171,10,4,N,0
20091118,418,1,593171,10,4,N,0
20091119,442,1,593171,10,8,N,0
20091120,442,1,593171,10,28,N,0
20091120,362,1,593171,10,2,N,0
20091120,364,1,593171,6,2,N,0
20091120,380,1,593171,10,2,N,0
20091120,401,1,593171,10,2,N,0
20091120,444,1,593171,10,2,N,0
20091120,613,1,593171,10,2,N,0
20091121,442,1,593171,10,8,N,0
20091121,315,1,593171,10,2,N,0
20091122,380,1,593171,10,16,N,0
20091122,442,1,593171,10,12,N,0
20091122,364,1,593171,6,4,N,0
20091122,390,1,593171,10,4,N,0
20091122,401,1,593171,10,2,N,0
20091122,418,1,593171,10,2,N,0
20091122,437,1,593171,10,2,N,0
20091123,390,1,593171,10,28,N,0
20091123,380,1,593171,10,24,N,0
20091123,442,1,593171,10,20,N,0
20091123,437,1,593171,10,16,N,0
20091123,362,1,593171,10,2,N,0
20091124,380,1,593171,10,14,N,0
20091124,437,1,593171,10,8,N,0
20091124,442,1,593171,10,8,N,0
20091124,390,1,593171,10,6,N,0
20091124,364,1,593171,10,4,N,0
20091124,418,1,593171,10,2,N,0
20091124,444,1,593171,10,2,N,0
20091124,613,1,593171,10,2,N,0
20091125,380,1,593171,10,22,N,0
20091125,418,1,593171,10,6,N,0
20091125,442,1,593171,10,6,N,0
20091125,364,1,593171,10,4,N,0
